epoch,loss,val_loss
0,0.6792214860518774,1.4222202201684315
1,0.6092556067135023,3.276640042014744
2,0.6045511598172395,0.9346766264542289
3,0.5873381391815518,0.6158028970593992
4,0.5659440004307291,1.88965832668802
5,0.5645290146703306,0.5791912156602611
6,0.5579377723776776,0.5643793629563373
7,0.5510617442753004,0.5719865353211112
8,0.5624575718589451,0.6024566240932631
9,0.5658437013626099,0.631991736266924
10,0.55976802110672,0.5769304555395375
11,0.5473546100699384,0.581874474235203
12,0.5545113915982454,0.5587437126947485
13,0.5504964838425318,0.5657936135927836
14,0.5509250475012738,0.5536404277967371
0,0.3136526122689247,0.10983510129153728,0.2871497521797816,0.0903391217192014
1,0.31446384476578754,0.09777115933273149,0.2776993461277174,0.07787942756777225
2,0.32906451950902527,0.08633692109066507,0.3124450833901115,0.06282324862221013
3,0.3364422450894895,0.08019644183957059,0.3081682881583338,0.06019526930606883
4,0.33806847359823144,0.07382944744566212,0.328333072040392,0.05365768998213436
5,0.3401149692742721,0.07375627756118774,0.34094151595364447,0.05283373480905657
6,0.34564181643983594,0.06814063534788463,0.3166202760261038,0.04886692406042763
0,0.4130500048398972,0.09623816460371018,0.4668154150247574,0.04776947759091854
1,0.40783981084823606,0.06347831748425961,0.4764387488365173,0.029418415389955044
2,0.4083585351705551,0.051893244683742526,0.46984352767467497,0.02521249931305647
3,0.4080306261777878,0.05075512751936913,0.4494842529296875,0.041490044072270395
4,0.41130905151367186,0.04786690250039101,0.45578795969486235,0.03916889987885952
5,0.40245147347450255,0.04946809504181147,0.4511183887720108,0.035423611663281916
6,0.4234000384807587,0.044622288644313814,0.47144111692905427,0.03143201023340225
7,0.42314056158065794,0.04575603380799294,0.4842802435159683,0.025919303111732007
8,0.4331865727901459,0.04425001628696919,0.4765429705381393,0.034294395800679923
9,0.431710284948349,0.04205006435513496,0.4738099634647369,0.032047619856894013
10,0.4197408318519592,0.04899345375597477,0.4750456243753433,0.02842111587524414
11,0.45090996026992797,0.039323564246296884,0.5016482502222062,0.022982611041516065
0,0.4672998130321503,0.041911944188177584,0.415557861328125,0.4076197177171707
1,0.5626410663127899,0.018397420085966586,0.3750887304544449,0.12823899015784263
2,0.5667817682027817,0.013541592005640268,0.3329487591981888,0.3834864616394043
3,0.6401412129402161,0.00901565095409751,0.2855439767241478,0.345356759428978
4,0.5815835505723953,0.013033602759242058,0.49717978835105897,0.04959881976246834
5,0.64969901740551,0.009369300212711096,0.45516639947891235,0.05369718074798584
6,0.6329579949378967,0.008498403849080205,0.5238281309604644,0.08102196902036667
7,0.6656876385211945,0.006765870796516538,0.4791825175285339,0.10575212985277176
8,0.6370708376169205,0.01026882380247116,0.6534487843513489,0.012339407578110695
9,0.7116931974887848,0.005405715876258909,0.5728753626346588,0.00668393550440669
10,0.7192707180976867,0.004936275607906282,0.6653790205717087,0.007566302549093962
11,0.636955338716507,0.009017842588946223,0.7461415886878967,0.006940942443907261
12,0.7000591933727265,0.007375319744460285,0.6194024622440338,0.00609405804425478
